CustomerID;Gender;Age;Annual Income ($);Spending Score (1-5);Profession;Work Experience;Family Size
2144;Male;40;185321;5;Artist;0;7
2145;Female;17;186577;5;Healthcare;8;5
2146;Male;0;151298;5;Artist;0;6
2147;Female;2;101451;5;Healthcare;4;3
2148;Male;15;142776;5;Engineer;8;5
2149;Male;22;162598;5;Artist;8;3
2150;Female;37;146195;5;Healthcare;4;4
2151;Female;10;112818;5;Marketing;15;7
2152;Male;49;53509;5;Artist;5;4
2153;Female;52;70302;5;Executive;14;3
2154;Male;62;71795;5;Healthcare;8;1
2155;Male;41;76567;5;Doctor;16;1
2156;Female;23;73759;5;Doctor;0;7
2157;Female;52;93947;5;Healthcare;9;2
2158;Female;37;149095;5;Lawyer;1;2
2159;Female;16;93854;5;Healthcare;0;7
2160;Male;32;118280;5;Artist;0;5
2161;Male;91;94576;5;Artist;0;1
2162;Female;26;113707;5;Entertainment;0;5
2163;Female;66;178627;5;Healthcare;1;2
2164;Female;49;170188;5;Lawyer;1;6
2165;Male;74;91794;5;Entertainment;0;7
2166;Female;16;189072;5;Artist;6;3
2167;Female;3;158549;5;Executive;0;3
2168;Male;31;134263;5;Marketing;1;3
2169;Male;94;171677;5;Artist;0;6
2170;Female;3;117638;5;Healthcare;2;7
2171;Female;23;144916;5;Engineer;1;7
2172;Female;13;180786;5;Lawyer;1;5
2173;Female;57;87553;5;Artist;1;1
2174;Female;29;112240;5;Entertainment;0;4
2175;Female;74;92355;5;Entertainment;1;4
2176;Male;8;158123;5;Artist;1;1
2177;Female;62;70119;5;Artist;0;1
2178;Male;5;57265;5;Entertainment;7;7
2179;Male;4;141336;5;Homemaker;2;1
2180;Female;69;153217;5;Healthcare;1;6
2181;Female;9;158596;5;Artist;1;2
2182;Male;80;127335;5;Artist;6;6
2183;Female;50;183548;5;Entertainment;1;4
2184;Male;12;101388;5;Artist;0;2
2185;Female;25;106569;5;Engineer;1;3
2186;Male;77;93242;5;Entertainment;0;7
2187;Female;34;115184;5;Homemaker;1;4
2188;Female;0;147719;5;Lawyer;1;7
2189;Male;11;166247;5;Executive;1;2
2190;Female;67;121528;5;Healthcare;8;4
2191;Male;25;57535;5;Entertainment;1;7
2192;Male;37;153399;5;Entertainment;1;6
2193;Female;6;162858;5;Artist;0;1
2194;Female;95;66322;5;Artist;0;3
2195;Male;7;70749;5;Artist;13;3
2196;Male;54;65874;5;Artist;7;6
2197;Female;58;67097;5;Engineer;6;1
2198;Male;7;176349;5;Healthcare;8;2
2199;Female;15;181332;5;Artist;14;6
2200;Female;21;153885;5;Artist;6;6
2201;Male;93;120597;5;Artist;2;4
2202;Male;0;186002;5;Doctor;15;2
2203;Male;20;130813;5;Artist;17;5
2204;Female;11;59202;5;Healthcare;5;4
2205;Male;7;134008;5;Entertainment;2;1
2206;Male;76;155622;5;Healthcare;0;2
2207;Female;60;77857;5;Artist;1;6
2208;Female;60;81934;5;Healthcare;1;4
2209;Female;59;130511;5;Artist;3;4
2210;Female;54;144502;5;Lawyer;3;1
2211;Male;12;84547;5;Homemaker;3;3
2212;Male;41;65723;5;Artist;6;7
2213;Female;38;96794;5;Healthcare;6;3
2214;Female;20;111896;5;Executive;1;3
2215;Female;48;174109;5;Entertainment;0;1
2216;Female;37;148196;5;Artist;0;2
2217;Male;85;131742;5;Entertainment;1;1
2218;Female;78;59971;5;Homemaker;14;7
2219;Male;48;115832;5;Artist;2;2
2220;Male;57;152267;5;Engineer;9;5
2221;Female;84;151340;5;Artist;1;7
2222;Female;56;100271;5;Artist;1;5
2223;Male;99;164781;5;Engineer;0;2
2224;Female;25;156016;5;Artist;2;1
2225;Female;35;99300;5;Homemaker;5;2
2226;Male;89;57033;5;Artist;0;4
2227;Male;40;185321;5;Artist;0;7
2228;Female;17;186577;5;Healthcare;8;5
2229;Male;0;151298;5;Artist;0;6
2230;Female;2;101451;5;Healthcare;4;3
2231;Female;23;59000;4;Lawyer;0;2
2232;Female;22;58000;4;Artist;0;2
2233;Female;30;98000;4;Artist;1;4
2234;Female;24;91000;4;Lawyer;1;1
2235;Male;22;51000;4;Healthcare;1;2
2236;Male;20;89000;4;Healthcare;1;6
2237;Male;25;4000;4;Healthcare;3;4
2238;Male;31;71000;4;Artist;5;2
2239;Male;35;78000;4;Artist;1;3
2240;Male;60;39000;4;Artist;0;3
2241;Female;21;34000;4;Doctor;1;2
2242;Male;53;59000;4;Healthcare;1;3
2243;Female;30;62000;4;Healthcare;1;5
2244;Female;20;69000;4;Artist;8;2
2245;Female;31;33000;4;Artist;1;2
2246;Female;24;3000;4;Lawyer;4;2
2247;Male;33;97000;4;Artist;1;2
2248;Male;59;68000;4;Entertainment;0;2
2249;Female;34;76000;4;Entertainment;7;3
2250;Female;31;46000;4;Marketing;1;2
2251;Male;38;64000;4;Entertainment;8;5
2252;Male;39;26000;4;Lawyer;0;2
2253;Female;31;45000;4;Artist;5;1
2254;Male;32;85000;4;Artist;3;4
2255;Female;35;15000;4;Artist;4;4
2256;Female;32;38000;4;Lawyer;1;1
2257;Female;38;92000;4;Artist;2;2
2258;Female;30;87000;4;Artist;3;4
2259;Female;30;86000;4;Artist;3;3
2260;Female;36;54000;4;Artist;5;3
2261;Male;32;0;4;Artist;2;2
2262;Male;28;4000;4;Executive;0;2
2263;Male;27;45000;4;Healthcare;2;6
2264;Male;28;44000;4;Doctor;5;3
2265;Female;32;98000;4;Artist;8;2
2266;Female;35;46000;4;Executive;1;3
2267;Male;32;4000;4;Artist;1;5
2268;Female;19;55000;4;Healthcare;0;3
2269;Male;86;12000;4;Marketing;2;4
2270;Male;48;95000;4;Doctor;2;4
2271;Female;46;66000;4;Healthcare;3;3
2272;Female;59;76000;4;Engineer;9;1
2273;Female;25;40000;4;Artist;5;4
2274;Male;0;33000;4;Marketing;1;1
2275;Male;55;37000;4;Lawyer;1;4
2276;Female;28;38000;4;Entertainment;7;2
2277;Female;27;44000;4;Doctor;8;1
2278;Female;79;64000;4;Artist;2;3
2279;Male;26;26000;4;Executive;6;4
2280;Female;40;28000;4;Artist;1;1
2281;Female;78;36000;4;Artist;0;3
2282;Female;34;8000;4;Entertainment;6;6
2283;Female;96;1000;4;Entertainment;0;3
2284;Male;68;48000;4;Healthcare;3;3
2285;Female;43;85000;4;Marketing;1;2
2286;Male;9;27000;4;Entertainment;7;1
2287;Male;11;38000;4;Artist;8;8
2288;Female;73;80000;4;Entertainment;2;2
2289;Female;31;145015;4;Healthcare;6;3
2290;Female;17;156488;4;Engineer;1;4
2291;Male;12;53927;4;Doctor;2;3
2292;Male;5;69078;4;Lawyer;13;1
2293;Female;4;93713;4;Engineer;3;4
2294;Male;84;137641;4;Healthcare;0;5
2295;Female;39;69384;4;Healthcare;1;5
2296;Female;68;76529;4;Healthcare;0;2
2297;Male;22;107941;4;Artist;0;1
2298;Female;90;149840;4;Engineer;1;1
2299;Male;99;173394;4;Engineer;13;1
2300;Female;13;146858;4;Doctor;9;1
2301;Male;17;165999;4;Healthcare;9;3
2302;Male;99;63364;4;Entertainment;1;2
2303;Female;39;182352;4;Engineer;4;3
2304;Male;65;120627;4;Healthcare;0;2
2305;Female;93;103130;4;Executive;12;3
2306;Male;52;88046;4;Artist;8;1
2307;Female;30;144043;4;Doctor;1;1
2308;Male;46;72594;4;Artist;1;2
2309;Female;82;180288;4;Artist;2;2
2310;Female;87;70419;4;Homemaker;6;4
2311;Male;13;140950;4;Artist;15;2
2312;Female;51;66852;4;Executive;15;3
2313;Female;87;110870;4;Engineer;1;4
2314;Female;62;172758;4;Entertainment;1;2
2315;Male;33;112587;4;Artist;1;4
2316;Female;58;155672;4;Entertainment;7;7
2317;Male;90;89251;4;Entertainment;1;1
2318;Male;78;127615;4;Executive;10;7
2319;Female;25;77779;4;Artist;4;1
2320;Female;7;106581;4;Doctor;1;7
2321;Female;12;108027;4;Artist;13;5
2322;Male;39;187536;4;Healthcare;3;6
2323;Female;13;176397;4;Artist;6;3
2324;Female;30;62330;4;Healthcare;1;1
2325;Female;83;93351;4;Doctor;1;1
2326;Male;68;72352;4;Healthcare;8;5
2327;Female;70;104974;4;Artist;1;1
2328;Male;97;183783;4;Healthcare;9;3
2329;Female;9;57272;4;Engineer;1;1
2330;Female;98;167197;4;Doctor;1;5
2331;Female;58;180479;4;Healthcare;0;3
2332;Male;93;152571;4;Doctor;14;5
2333;Female;87;77709;4;Artist;0;1
2334;Male;16;58127;4;Marketing;0;3
2335;Female;31;139592;4;Marketing;1;1
2336;Female;16;172051;4;Healthcare;1;3
2337;Male;84;117612;4;Engineer;0;6
2338;Male;54;104854;4;Healthcare;1;7
2339;Male;65;90084;4;Artist;1;6
2340;Female;91;181775;4;Artist;4;5
2341;Female;33;111191;4;Artist;9;4
2342;Female;13;144111;4;Entertainment;12;5
2343;Female;9;168269;4;Executive;10;2
2344;Female;96;184771;4;Engineer;8;5
2345;Female;91;69720;4;Lawyer;17;6
2346;Female;94;85265;4;Executive;7;6
2347;Female;15;99421;4;Artist;8;7
2348;Male;12;118041;4;Artist;9;2
2349;Male;72;101858;4;Healthcare;8;6
2350;Male;29;135931;4;Lawyer;5;1
2351;Female;44;75195;4;Artist;1;3
2352;Female;56;91180;4;Entertainment;1;7
2353;Female;97;96400;4;Doctor;1;7
2354;Female;33;129257;4;Executive;6;3
2355;Female;43;77600;4;Healthcare;0;1
2356;Female;77;160351;4;Lawyer;8;5
2357;Male;28;101414;4;Engineer;8;1
2358;Female;92;109519;4;Entertainment;1;4
2359;Female;59;156880;4;Artist;0;7
2360;Male;14;74174;4;Entertainment;1;2
2361;Male;86;172477;4;Entertainment;1;3
2362;Female;13;156951;4;Healthcare;4;7
2363;Female;3;127172;4;Healthcare;1;2
2364;Female;80;171323;4;Lawyer;10;4
2365;Female;31;138612;4;Executive;9;2
2366;Male;64;164675;4;Executive;0;5
2367;Male;82;153632;4;Entertainment;9;7
2368;Female;31;65520;4;Lawyer;1;2
2369;Male;62;92768;4;Doctor;1;1
2370;Female;17;103739;4;Healthcare;6;4
2371;Female;20;59844;4;Doctor;0;1
2372;Male;52;172841;4;Engineer;0;1
2373;Male;75;145528;4;Healthcare;1;2
2374;Male;60;185794;4;Entertainment;7;1
2375;Male;8;119780;4;Healthcare;1;3
2376;Female;88;92914;4;Artist;0;3
2377;Male;16;125836;4;Healthcare;1;4
2378;Female;46;62628;4;Entertainment;8;6
2379;Male;64;93000;4;Lawyer;0;2
2380;Female;84;144148;4;Doctor;1;4
2381;Female;56;171560;4;Engineer;0;2
2382;Male;58;156366;4;Entertainment;8;1
2383;Male;19;85975;4;Entertainment;0;6
2384;Female;19;58217;4;Artist;0;1
2385;Female;25;66952;4;Entertainment;1;2
2386;Male;33;61986;4;Executive;0;1
2387;Female;62;133822;4;Marketing;0;4
2388;Female;30;189369;4;Healthcare;0;3
2389;Female;81;53452;4;Entertainment;1;6
2390;Female;91;154456;4;Engineer;0;7
2391;Male;67;67372;4;Artist;0;7
2392;Female;30;109703;4;Executive;1;1
2393;Female;51;117620;4;Healthcare;7;6
2394;Male;44;70787;4;Doctor;1;3
2395;Female;90;75473;4;Healthcare;0;7
2396;Female;5;168110;4;Doctor;14;6
2397;Female;45;79801;4;Doctor;0;2
2398;Male;63;122658;4;Engineer;6;2
2399;Male;16;77902;4;Artist;1;2
2400;Female;85;82854;4;Artist;6;4
2401;Male;5;78274;4;Artist;9;2
2402;Female;95;76646;4;Artist;0;1
2403;Female;92;78308;4;Executive;5;2
2404;Female;75;65528;4;Marketing;1;5
2405;Male;67;94199;4;Artist;5;7
2406;Female;85;152303;4;Artist;1;5
2407;Female;84;93288;4;Artist;10;6
2408;Male;53;160980;4;Doctor;4;2
2409;Male;4;96543;4;Artist;9;1
2410;Male;90;89667;4;Artist;0;2
2411;Female;56;98980;4;Engineer;0;1
2412;Female;70;62901;4;Artist;8;5
2413;Male;14;149618;4;Healthcare;4;6
2414;Female;99;56851;4;Entertainment;6;3
2415;Female;0;116782;4;Artist;9;5
2416;Female;9;146011;4;Marketing;9;5
2417;Female;65;114244;4;Artist;0;1
2418;Male;29;87014;4;Doctor;11;4
2419;Male;87;64461;4;Engineer;4;4
2420;Male;91;189357;4;Lawyer;7;1
2421;Female;63;120955;4;Artist;6;1
2422;Female;67;177512;4;Engineer;2;3
2423;Male;47;133236;4;Executive;1;6
2424;Female;85;118161;4;Engineer;0;4
2425;Male;65;56583;4;Healthcare;2;3
2426;Male;97;66312;4;Entertainment;0;1
2427;Female;61;101007;4;Lawyer;0;6
2428;Male;69;61637;4;Homemaker;0;5
2429;Female;80;125623;4;Executive;0;4
2430;Female;32;100890;4;Entertainment;4;4
2431;Male;92;57032;4;Entertainment;1;5
2432;Female;47;83043;4;Executive;0;1
2433;Male;97;73867;4;Healthcare;4;5
2434;Female;49;142566;4;Artist;1;7
2435;Female;38;166644;4;Artist;8;6
2436;Male;79;66051;4;Healthcare;1;7
2437;Male;47;162332;4;Entertainment;1;5
2438;Female;93;166018;4;Doctor;0;3
2439;Male;44;73760;4;Entertainment;1;6
2440;Male;95;167578;4;Entertainment;0;1
2441;Male;79;148286;4;Entertainment;0;4
2442;Female;10;162076;4;Homemaker;0;3
2443;Female;34;176554;4;Healthcare;1;2
2444;Male;92;79531;4;Artist;1;1
2445;Male;13;64572;4;Artist;1;2
2446;Male;1;71564;4;Artist;1;5
2447;Female;89;122707;4;Homemaker;2;3
2448;Female;67;138087;4;Marketing;1;7
2449;Female;90;187339;4;Healthcare;0;6
2450;Female;34;74358;4;Artist;0;6
2451;Female;3;188557;4;Healthcare;9;2
2452;Male;10;180774;4;Entertainment;1;5
2453;Female;32;66089;4;Artist;6;3
2454;Female;12;138425;4;Doctor;11;6
2455;Female;16;157588;4;Executive;2;6
2456;Female;1;106841;4;Entertainment;0;3
2457;Female;54;117181;4;Doctor;12;5
2458;Female;56;86898;4;Healthcare;0;6
2459;Male;7;165287;4;Doctor;1;3
2460;Male;92;96424;4;Artist;8;5
2461;Female;8;76561;4;Healthcare;0;1
2462;Male;86;140687;4;Artist;1;2
2463;Male;70;81197;4;Artist;0;4
2464;Female;62;139588;4;Executive;0;2
2465;Female;64;135742;4;Healthcare;1;7
2466;Female;25;88064;4;Executive;1;5
2467;Male;29;170669;4;Doctor;9;5
2468;Female;0;143082;4;Entertainment;0;7
2469;Female;96;85447;4;Artist;9;6
2470;Male;14;161120;4;Executive;0;1
2471;Male;58;105302;4;Doctor;0;3
2472;Female;49;136467;4;Healthcare;3;3
2473;Male;53;145720;4;Homemaker;12;7
2474;Male;24;188034;4;Healthcare;1;5
2475;Female;72;152405;4;Artist;1;4
2476;Female;58;170647;4;Healthcare;1;7
2477;Male;84;166737;4;Artist;0;3
2478;Female;54;179546;4;Homemaker;8;4
2479;Male;24;70733;4;Artist;5;3
2480;Male;68;87040;4;Artist;9;1
2481;Female;18;180956;4;Artist;2;2
2482;Female;77;81112;4;Healthcare;5;3
2483;Male;80;84471;4;Doctor;1;5
2484;Female;39;158638;4;Healthcare;2;5
2485;Female;48;118285;4;Doctor;8;4
2486;Female;99;144176;4;Marketing;7;2
2487;Male;23;132183;4;Artist;10;3
2488;Male;42;94844;4;Homemaker;7;6
2489;Male;38;76103;4;Executive;9;3
2490;Male;33;170959;4;Artist;0;4
2491;Male;68;135076;4;Engineer;1;5
2492;Female;43;124256;4;Marketing;1;7
2493;Female;72;176074;4;Doctor;1;7
2494;Female;52;86365;4;Engineer;1;7
2495;Female;44;131091;4;Artist;4;1
2496;Male;27;84658;4;Lawyer;4;6
2497;Male;81;108759;4;Artist;7;6
2498;Male;64;186203;4;Artist;10;5
2499;Female;78;132983;4;Healthcare;7;7
2500;Male;97;117777;4;Artist;5;5
2501;Female;34;55690;4;Marketing;4;6
2502;Female;50;104467;4;Homemaker;5;1
2503;Male;16;84003;4;Artist;9;6
2504;Female;84;182374;4;Entertainment;0;6
2505;Male;20;106941;4;Artist;1;1
2506;Male;23;112089;4;Healthcare;7;7
2507;Female;85;149969;4;Executive;0;6
2508;Female;41;181355;4;Artist;10;3
2509;Female;84;97931;4;Healthcare;9;7
2510;Female;43;132701;4;Healthcare;5;2
2511;Male;28;182580;4;Executive;6;6
2512;Female;96;105968;4;Engineer;4;5
2513;Female;86;98444;4;Entertainment;7;4
2514;Male;25;182292;4;Artist;7;5
2515;Male;62;113306;4;Executive;5;6
2516;Male;20;84008;4;Artist;8;4
2517;Female;17;149727;4;Artist;7;3
2518;Female;59;113389;4;Doctor;4;6
2519;Male;30;111690;4;Entertainment;10;4
2520;Female;63;184830;4;Doctor;9;3
2521;Female;28;96207;4;Artist;5;5
2522;Female;97;172747;4;Artist;7;2
2523;Female;63;116971;4;Executive;7;5
2524;Male;40;156411;4;Artist;6;5
2525;Female;63;106691;4;Healthcare;9;3
2526;Male;50;187545;4;Executive;4;6
2527;Female;61;180341;4;Healthcare;1;3
2528;Female;16;95365;4;Artist;0;5
2529;Male;4;131093;4;Lawyer;1;7
2530;Male;84;97081;4;Marketing;1;3
2531;Female;13;167619;4;Healthcare;7;6
2532;Female;21;52326;4;Healthcare;0;2
2533;Female;28;69025;4;Entertainment;0;2
2534;Female;24;51661;4;Entertainment;0;7
2535;Male;1;114556;4;Entertainment;0;7
2536;Male;0;143455;4;Healthcare;1;6
2537;Male;24;64738;4;Artist;0;6
2538;Female;39;62935;4;Artist;0;7
2539;Female;18;174836;4;Healthcare;0;4
2540;Female;78;130706;4;Healthcare;3;6
2541;Male;59;154821;4;Doctor;0;2
2542;Male;53;57248;4;Lawyer;5;5
2543;Male;2;52727;4;Artist;1;3
2544;Female;49;68901;4;Doctor;7;7
2545;Male;34;109263;4;Entertainment;0;1
2546;Female;8;100099;4;Healthcare;1;3
2547;Male;67;172407;4;Doctor;9;3
2548;Male;82;186130;4;Lawyer;3;7
2549;Male;95;137206;4;Artist;0;4
2550;Female;99;174275;4;Healthcare;0;2
2551;Male;92;188984;4;Lawyer;1;4
2552;Female;51;135164;4;Artist;9;3
2553;Male;58;95172;4;Healthcare;1;5
2554;Male;81;101073;4;Executive;0;7
2555;Female;15;134748;4;Marketing;1;6
2556;Female;69;56398;4;Entertainment;8;3
2557;Male;69;79806;4;Healthcare;0;5
2558;Female;75;116813;4;Entertainment;10;6
2559;Female;94;131521;4;Artist;0;6
2560;Female;35;52374;4;Artist;1;1
2561;Male;58;78669;4;Artist;1;7
2562;Male;20;103195;4;Doctor;0;7
2563;Female;91;54754;4;Artist;0;2
2564;Female;92;136531;4;Engineer;1;4
2565;Male;62;120838;4;Artist;1;4
2566;Male;10;164214;4;Lawyer;0;4
2567;Female;53;145498;4;Artist;8;4
2568;Male;7;129215;4;Entertainment;9;6
2569;Female;92;152429;4;Entertainment;0;2
2570;Female;33;150823;4;Artist;4;1
2571;Female;14;60175;4;Executive;9;7
2572;Female;8;116858;4;Artist;5;7
2573;Female;95;177134;4;Healthcare;10;2
2574;Male;75;59741;4;Artist;10;5
2575;Female;49;122556;4;Artist;9;7
2576;Female;60;174768;4;Entertainment;9;2
2577;Male;77;117920;4;Doctor;10;4
2578;Male;34;134882;4;Artist;10;3
2579;Female;86;90228;4;Engineer;7;5
2580;Female;14;140107;4;Marketing;6;6
2581;Female;55;106153;4;Artist;10;1
2582;Female;8;141359;4;Healthcare;4;5
2583;Male;50;112957;4;Executive;5;3
2584;Male;20;189650;4;Lawyer;8;4
2585;Male;92;171794;4;Artist;6;5
2586;Female;29;53002;4;Lawyer;5;5
2587;Male;87;115699;4;Healthcare;9;1
2588;Male;23;75961;4;Executive;5;7
2589;Male;42;51860;4;Lawyer;4;5
2590;Female;91;134665;4;Artist;7;2
2591;Male;5;160469;4;Lawyer;8;1
2592;Male;12;55639;4;Healthcare;8;1
2593;Male;52;148901;4;Healthcare;4;4
2594;Female;26;145491;4;Entertainment;9;5
2595;Female;75;61393;4;Doctor;7;5
2596;Male;5;145563;4;Entertainment;9;6
2597;Male;35;69419;4;Healthcare;9;1
2598;Female;98;87955;4;Engineer;0;2
2599;Male;24;51604;4;Artist;0;2
2600;Female;8;157316;4;Artist;9;3
2601;Female;15;58459;4;Executive;0;6
2602;Female;71;91823;4;Artist;1;4
2603;Male;97;156812;4;Healthcare;0;6
2604;Male;68;129971;4;Artist;8;3
2605;Female;69;104160;4;Engineer;4;4
2606;Female;77;124995;4;Healthcare;0;1
2607;Female;1;130089;4;Artist;0;5
2608;Male;6;125591;4;Healthcare;8;6
2609;Female;40;54631;4;Artist;0;6
2610;Male;15;142147;4;Artist;8;4
2611;Male;59;149067;4;Doctor;9;7
2612;Female;41;56837;4;Healthcare;8;4
2613;Female;0;73128;4;Artist;7;5
2614;Male;3;74607;4;Healthcare;6;1
2615;Male;70;76892;4;Executive;5;2
2616;Female;23;59905;4;Healthcare;7;5
2617;Male;54;166183;4;Artist;7;6
2618;Female;54;170638;4;Artist;4;5
2619;Male;29;133587;4;Marketing;5;3
2620;Female;91;142602;4;Lawyer;7;6
2621;Male;42;68765;4;Entertainment;4;1
2622;Male;1;57522;4;Artist;10;5
2623;Female;84;115580;4;Entertainment;8;5
2624;Female;10;86925;4;Artist;7;2
2625;Male;33;137094;4;Lawyer;4;1
2626;Female;4;68094;4;Doctor;4;7
2627;Female;54;118944;4;Artist;4;4
2628;Female;30;166983;4;Artist;7;3
2629;Male;77;182109;4;Executive;7;2
2630;Female;23;59000;4;Lawyer;0;2
2631;Female;22;58000;4;Artist;0;2
2632;Female;30;98000;4;Artist;1;4
2633;Female;24;91000;4;Lawyer;1;1
2634;Male;22;51000;4;Healthcare;1;2
2635;Male;20;89000;4;Healthcare;1;6
2636;Male;25;4000;4;Healthcare;3;4
2637;Male;31;71000;4;Artist;5;2
2638;Male;35;78000;4;Artist;1;3
2639;Male;60;39000;4;Artist;0;3
2640;Female;21;34000;4;Doctor;1;2
2641;Male;53;59000;4;Healthcare;1;3
2642;Female;30;62000;4;Healthcare;1;5
2643;Female;20;69000;4;Artist;8;2
2644;Female;31;33000;4;Artist;1;2
2645;Female;24;3000;4;Lawyer;4;2
2646;Male;33;97000;4;Artist;1;2
2647;Male;59;68000;4;Entertainment;0;2
2648;Female;34;76000;4;Entertainment;7;3
2649;Female;31;46000;4;Marketing;1;2
2650;Male;38;64000;4;Entertainment;8;5
2651;Male;39;26000;4;Lawyer;0;2
2652;Female;31;45000;4;Artist;5;1
2653;Male;32;85000;4;Artist;3;4
2654;Female;35;15000;4;Artist;4;4
2655;Female;32;38000;4;Lawyer;1;1
2656;Female;38;92000;4;Artist;2;2
2657;Female;30;87000;4;Artist;3;4
2658;Female;30;86000;4;Artist;3;3
2659;Female;36;54000;4;Artist;5;3
2660;Male;32;0;4;Artist;2;2
2661;Male;28;4000;4;Executive;0;2
2662;Male;27;45000;4;Healthcare;2;6
2663;Male;28;44000;4;Doctor;5;3
2664;Female;32;98000;4;Artist;8;2
2665;Female;35;46000;4;Executive;1;3
2666;Male;32;4000;4;Artist;1;5
2667;Female;19;55000;4;Healthcare;0;3
2668;Male;86;12000;4;Marketing;2;4
2669;Male;48;95000;4;Doctor;2;4
2670;Female;46;66000;4;Healthcare;3;3
2671;Female;59;76000;4;Healthcare;9;1
2672;Female;25;40000;4;Artist;5;4
2673;Male;0;33000;4;Marketing;1;1
2674;Male;55;37000;4;Lawyer;1;4
2675;Female;28;38000;4;Entertainment;7;2
2676;Female;27;44000;4;Doctor;8;1
2677;Female;79;64000;4;Artist;2;3
2678;Male;26;26000;4;Executive;6;4
2679;Female;40;28000;4;Artist;1;1
2680;Female;78;36000;4;Artist;0;3
2681;Female;34;8000;4;Entertainment;6;6
2682;Female;96;1000;4;Entertainment;0;3
2683;Male;68;48000;4;Healthcare;3;3
2684;Female;43;85000;4;Marketing;1;2
2685;Male;9;27000;4;Entertainment;7;1
2686;Male;11;38000;4;Artist;8;8
2687;Female;73;80000;4;Entertainment;2;2
2688;Female;31;145015;4;Healthcare;6;3
2689;Female;17;156488;4;Engineer;1;4
2690;Male;12;53927;4;Doctor;2;3
2691;Male;5;69078;4;Lawyer;13;1
2692;Female;4;93713;4;Engineer;3;4
2693;Male;84;137641;4;Healthcare;0;5
2694;Female;39;69384;4;Healthcare;1;5
2695;Female;68;76529;4;Healthcare;0;2
2696;Male;22;107941;4;Artist;0;1
2697;Female;90;149840;4;Engineer;1;1
2698;Male;99;173394;4;Engineer;13;1
2699;Female;13;146858;4;Doctor;9;1
2700;Male;17;165999;4;Healthcare;9;3
2701;Male;99;63364;4;Entertainment;1;2
2702;Female;39;182352;4;Engineer;4;3
2703;Male;65;120627;4;Healthcare;0;2
2704;Female;93;103130;4;Executive;12;3
2705;Male;52;88046;4;Artist;8;1
2706;Female;30;144043;4;Doctor;1;1
2707;Male;46;72594;4;Artist;1;2
2708;Female;82;180288;4;Artist;2;2
2709;Female;87;70419;4;Homemaker;6;4
2710;Male;13;140950;4;Artist;15;2
2711;Female;51;66852;4;Executive;15;3
2712;Female;87;110870;4;Engineer;1;4
2713;Female;62;172758;4;Entertainment;1;2
2714;Male;33;112587;4;Artist;1;4
2715;Female;58;155672;4;Entertainment;7;7
2716;Male;90;89251;4;Entertainment;1;1
2717;Male;78;127615;4;Executive;10;7
2718;Female;25;77779;4;Artist;4;1
2719;Female;7;106581;4;Doctor;1;7
2720;Female;12;108027;4;Artist;13;5
2721;Male;39;187536;4;Healthcare;3;6
2722;Female;13;176397;4;Artist;6;3
2723;Female;30;62330;4;Healthcare;1;1
2724;Female;83;93351;4;Doctor;1;1
2725;Male;68;72352;4;Healthcare;8;5
2726;Female;70;104974;4;Artist;1;1
2727;Male;97;183783;4;Healthcare;9;3
2728;Female;9;57272;4;Engineer;1;1
2729;Female;98;167197;4;Doctor;1;5
2730;Female;58;180479;4;Healthcare;0;3
2731;Male;93;152571;4;Doctor;14;5
2732;Female;87;77709;4;Artist;0;1
2733;Male;16;58127;4;Marketing;0;3
2734;Female;31;139592;4;Marketing;1;1
2735;Female;16;172051;4;Healthcare;1;3
2736;Male;84;117612;4;Engineer;0;6
2737;Male;54;104854;4;Healthcare;1;7
2738;Male;65;90084;4;Artist;1;6
2739;Female;91;181775;4;Artist;4;5
2740;Female;33;111191;4;Artist;9;4
2741;Female;13;144111;4;Entertainment;12;5
2742;Female;9;168269;4;Executive;10;2
2743;Female;96;184771;4;Engineer;8;5
2744;Female;91;69720;4;Lawyer;17;6
2745;Female;94;85265;4;Executive;7;6
2746;Female;15;99421;4;Artist;8;7
2747;Male;12;118041;4;Artist;9;2
2748;Male;72;101858;4;Healthcare;8;6
2749;Male;29;135931;4;Lawyer;5;1
2750;Female;44;75195;4;Artist;1;3
2751;Female;56;91180;4;Entertainment;1;7
2752;Female;97;96400;4;Doctor;1;7
2753;Female;33;129257;4;Executive;6;3
2754;Female;43;77600;4;Healthcare;0;1
2755;Female;77;160351;4;Lawyer;8;5
2756;Male;28;101414;4;Doctor;8;1
2757;Female;92;109519;4;Entertainment;1;4
2758;Female;59;156880;4;Artist;0;7
2759;Male;14;74174;4;Entertainment;1;2
2760;Male;86;172477;4;Entertainment;1;3
2761;Female;13;156951;4;Healthcare;4;7
2762;Female;3;127172;4;Healthcare;1;2
2763;Female;80;171323;4;Lawyer;10;4
